Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-02-20,10:59:45,"""CNR7590461""",Completed,"""CID5466513""",Auto,RK Puram,Ardee City,4.1,26.5,,,,,,,205.0,3.84,4.2,4.8,Cash
2024-11-30,18:26:11,"""CNR6856524""",Completed,"""CID9193556""",eBike,Nehru Place,Maidan Garhi,6.6,20.0,,,,,,,376.0,48.42,4.5,4.9,Cash
2024-10-24,03:15:34,"""CNR4472446""",Completed,"""CID8897094""",Bike,Huda City Centre,Saket,2.3,16.7,,,,,,,449.0,12.55,5.0,3.6,UPI
2024-04-07,17:01:18,"""CNR5934599""",Completed,"""CID2055393""",Go Mini,Munirka,Greater Kailash,11.1,34.3,,,,,,,482.0,37.4,3.4,4.9,Credit Card
2024-02-20,11:27:40,"""CNR2564504""",Completed,"""CID9767888""",Premier Sedan,Rajiv Chowk,New Colony,2.7,19.9,,,,,,,171.0,9.55,3.6,5.0,Cash
2024-01-31,17:08:05,"""CNR4029658""",Completed,"""CID8866744""",Bike,Greater Noida,Tagore Garden,2.3,41.3,,,,,,,796.0,36.64,4.7,4.9,Debit Card
2024-03-28,15:47:09,"""CNR3519058""",Cancelled by Driver,"""CID8864223""",eBike,Ardee City,Vinobapuri,6.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-10,12:26:53,"""CNR8071495""",Cancelled by Driver,"""CID7879021""",Bike,ITO,Badshahpur,7.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-12-21,19:55:16,"""CNR6167019""",Cancelled by Customer,"""CID4032426""",Go Mini,Chanakyapuri,Saket,8.9,,1.0,Wrong Address,,,,,,,,,
2024-02-03,14:12:46,"""CNR9163525""",Cancelled by Customer,"""CID7930457""",Bike,Ghitorni,Noida Sector 62,10.2,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-04-03,15:09:33,"""CNR6924237""",Completed,"""CID4336915""",eBike,Vaishali,Vatika Chowk,6.7,36.9,,,,,,,968.0,37.34,4.7,4.9,Credit Card
2024-02-13,03:40:54,"""CNR2743273""",Completed,"""CID6957180""",Premier Sedan,Rajiv Nagar,Indirapuram,2.2,24.8,,,,,,,312.0,39.85,4.6,4.9,Debit Card
2024-02-15,09:46:59,"""CNR1138740""",Completed,"""CID4631352""",Bike,Barakhamba Road,DLF City Court,2.2,35.1,,,,,,,350.0,36.64,4.6,4.2,UPI
2024-07-23,18:20:05,"""CNR6973230""",Completed,"""CID4129492""",eBike,Sarojini Nagar,Kaushambi,14.7,39.2,,,,,,,451.0,37.37,5.0,4.2,Cash
2024-07-19,16:37:19,"""CNR3904025""",Cancelled by Customer,"""CID6389180""",Auto,Bahadurgarh,Govindpuri,8.9,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-10-27,21:37:32,"""CNR1514107""",Completed,"""CID5502329""",Go Sedan,Khan Market,Ardee City,11.3,24.1,,,,,,,654.0,49.07,4.9,3.9,UPI
2024-03-30,07:28:29,"""CNR1034200""",Cancelled by Customer,"""CID5818693""",Go Mini,Moti Nagar,Keshav Puram,12.6,,1.0,Driver asked to cancel,,,,,,,,,
2024-03-18,08:22:38,"""CNR1104258""",Completed,"""CID9857609""",Premier Sedan,Sarai Kale Khan,Ghaziabad,6.2,37.0,,,,,,,384.0,8.61,4.1,4.2,UPI
2024-09-07,04:40:59,"""CNR2577186""",Completed,"""CID2182906""",Auto,Moolchand,Karol Bagh,13.0,40.7,,,,,,,141.0,23.0,4.3,3.9,Cash
2024-12-25,16:03:24,"""CNR7334740""",Cancelled by Driver,"""CID5205605""",Go Mini,Ardee City,Peeragarhi,3.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-27,18:38:46,"""CNR8198934""",Completed,"""CID7996316""",Bike,Jahangirpuri,Panchsheel Park,3.7,28.5,,,,,,,313.0,31.77,4.3,4.7,Credit Card
2024-12-11,15:07:42,"""CNR2033403""",Completed,"""CID1517050""",Bike,Botanical Garden,INA Market,11.0,24.1,,,,,,,987.0,29.75,4.6,3.7,Cash
2024-01-30,20:46:35,"""CNR2919710""",Completed,"""CID6120760""",Go Mini,IFFCO Chowk,Vinobapuri,14.1,44.2,,,,,,,559.0,33.24,4.6,4.7,Uber Wallet
2024-06-11,20:15:18,"""CNR2615810""",Completed,"""CID8729179""",Premier Sedan,Moolchand,Paschim Vihar,3.1,22.5,,,,,,,377.0,8.7,4.6,4.1,Cash
2024-02-05,14:11:48,"""CNR6511272""",No Driver Found,"""CID4411278""",Auto,Nirman Vihar,Jhilmil,,,,,,,,,,,,,
2024-09-12,15:38:56,"""CNR6560352""",Completed,"""CID7083472""",Go Mini,Moti Nagar,New Delhi Railway Station,5.6,26.0,,,,,,,286.0,49.16,4.9,4.4,UPI
2024-12-13,12:30:18,"""CNR5185344""",No Driver Found,"""CID1572088""",Go Sedan,Jor Bagh,Pataudi Chowk,,,,,,,,,,,,,
2024-07-12,16:30:42,"""CNR2801957""",Completed,"""CID4373723""",Go Sedan,MG Road,Chirag Delhi,4.6,31.0,,,,,,,372.0,48.2,4.5,3.6,Uber Wallet
2024-06-18,09:43:02,"""CNR4550121""",Cancelled by Driver,"""CID4271005""",Go Sedan,Gwal Pahari,New Delhi Railway Station,9.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-28,21:51:43,"""CNR6039362""",Completed,"""CID9529808""",Bike,Ghitorni,Ambience Mall,11.4,39.0,,,,,,,1066.0,49.42,4.3,4.2,Uber Wallet
2024-12-20,12:03:57,"""CNR4823948""",Incomplete,"""CID1075727""",Go Sedan,Jama Masjid,Akshardham,7.3,24.5,,,,,1.0,Other Issue,443.0,6.33,,,Cash
2024-03-16,11:00:47,"""CNR8216458""",Completed,"""CID3104076""",Uber XL,Vishwavidyalaya,Sarojini Nagar,7.2,34.0,,,,,,,572.0,11.06,3.7,4.1,UPI
2024-10-26,06:49:12,"""CNR3182645""",Completed,"""CID8903073""",Bike,Sultanpur,Anand Vihar ISBT,14.6,44.6,,,,,,,575.0,46.8,4.3,4.4,Credit Card
2024-01-11,22:17:30,"""CNR2421582""",Cancelled by Driver,"""CID9120050""",Go Sedan,Ghaziabad,Ghitorni,5.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-07,05:32:31,"""CNR6329189""",Incomplete,"""CID2935427""",Premier Sedan,Malviya Nagar,Pitampura,3.0,22.8,,,,,1.0,Other Issue,581.0,15.71,,,Cash
2024-09-11,08:18:58,"""CNR4577270""",Completed,"""CID4386665""",Go Sedan,Nirman Vihar,Noida Sector 62,4.8,33.9,,,,,,,753.0,27.34,4.4,4.8,Debit Card
2024-08-28,07:04:55,"""CNR3250083""",Cancelled by Customer,"""CID6083351""",Auto,Inderlok,Kashmere Gate ISBT,10.6,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-10-13,09:53:05,"""CNR7822170""",Completed,"""CID4679982""",Premier Sedan,Tis Hazari,Gurgaon Sector 56,10.1,18.1,,,,,,,516.0,47.98,4.2,4.8,Uber Wallet
2024-01-01,11:16:20,"""CNR7438472""",Completed,"""CID3691686""",Premier Sedan,New Colony,South Extension,12.0,36.2,,,,,,,267.0,14.84,4.3,4.6,UPI
2024-05-26,05:03:36,"""CNR8822534""",Cancelled by Customer,"""CID8067490""",Go Mini,Sushant Lok,Karkarduma,7.5,,1.0,Driver asked to cancel,,,,,,,,,
2024-05-12,06:36:15,"""CNR1562588""",Cancelled by Driver,"""CID5857110""",Auto,Tilak Nagar,Keshav Puram,7.8,,,,1.0,Customer related issue,,,,,,,
2024-01-06,10:38:51,"""CNR7511142""",Cancelled by Driver,"""CID2812050""",Bike,Qutub Minar,Jasola,11.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-07,15:50:54,"""CNR1331665""",Completed,"""CID8725333""",Bike,Meerut,Hauz Khas,8.5,29.3,,,,,,,612.0,14.47,4.9,4.5,UPI
2024-09-04,15:38:18,"""CNR1585045""",Completed,"""CID6775907""",Go Sedan,Ghaziabad,Panchsheel Park,13.0,38.1,,,,,,,147.0,22.99,4.2,4.9,UPI
2024-09-20,19:21:20,"""CNR1439609""",Completed,"""CID6122071""",Auto,Panchsheel Park,Central Secretariat,12.2,44.7,,,,,,,782.0,23.75,3.3,4.2,UPI
2024-08-14,15:47:19,"""CNR1838088""",No Driver Found,"""CID2526996""",Auto,Old Gurgaon,Civil Lines Gurgaon,,,,,,,,,,,,,
2024-03-13,11:13:33,"""CNR2567954""",Completed,"""CID2010887""",Go Mini,Pulbangash,Indraprastha,10.8,27.8,,,,,,,460.0,3.33,4.1,5.0,Cash
2024-07-23,11:24:56,"""CNR3735077""",No Driver Found,"""CID6172000""",Go Mini,DLF City Court,Shahdara,,,,,,,,,,,,,
2024-02-24,20:17:34,"""CNR6010436""",Completed,"""CID2450860""",Go Mini,Dwarka Sector 21,IMT Manesar,5.1,38.1,,,,,,,1081.0,4.99,4.1,5.0,Cash
2024-07-09,18:37:46,"""CNR7835759""",Completed,"""CID7342095""",Auto,Badarpur,Indraprastha,14.0,36.9,,,,,,,71.0,25.99,4.9,4.3,Credit Card
2024-10-10,11:01:41,"""CNR6541092""",Completed,"""CID8151414""",Go Sedan,Preet Vihar,Chanakyapuri,3.8,20.0,,,,,,,492.0,30.94,4.3,5.0,UPI
2024-07-04,10:12:44,"""CNR1244669""",Cancelled by Customer,"""CID1089562""",Bike,Okhla,Green Park,5.3,,1.0,Driver asked to cancel,,,,,,,,,
2024-06-07,20:13:15,"""CNR2935487""",No Driver Found,"""CID2676374""",eBike,Narsinghpur,Ghaziabad,,,,,,,,,,,,,
2024-01-10,14:48:13,"""CNR1633495""",Completed,"""CID3674724""",Premier Sedan,Basai Dhankot,Seelampur,4.5,32.8,,,,,,,347.0,6.31,4.6,4.9,UPI
2024-11-23,22:36:24,"""CNR6175683""",Completed,"""CID1903693""",Go Sedan,GTB Nagar,Old Gurgaon,6.9,30.9,,,,,,,812.0,9.92,3.9,4.1,Cash
2024-07-15,07:33:31,"""CNR1079227""",Completed,"""CID4396421""",Bike,Tilak Nagar,Subhash Nagar,11.3,23.7,,,,,,,465.0,5.72,3.8,4.7,UPI
2024-07-30,07:44:01,"""CNR2877038""",No Driver Found,"""CID8788974""",eBike,Rajiv Nagar,Akshardham,,,,,,,,,,,,,
2024-06-02,13:05:57,"""CNR3986601""",Completed,"""CID2708453""",Go Mini,Inderlok,Basai Dhankot,12.0,22.1,,,,,,,317.0,19.95,3.4,4.4,UPI
2024-06-07,05:48:24,"""CNR2176210""",Cancelled by Driver,"""CID9998388""",eBike,Pulbangash,Palam Vihar,11.1,,,,1.0,Customer related issue,,,,,,,
2024-04-28,09:40:06,"""CNR8509261""",Cancelled by Customer,"""CID5795242""",Bike,Sarojini Nagar,Qutub Minar,19.5,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-05-09,12:36:42,"""CNR3561160""",Completed,"""CID6045283""",Go Sedan,Arjangarh,Kirti Nagar,12.3,20.5,,,,,,,356.0,28.12,4.0,3.6,Debit Card
2024-11-30,21:34:02,"""CNR1906520""",Cancelled by Driver,"""CID2418886""",Go Mini,Barakhamba Road,IMT Manesar,5.0,,,,1.0,Customer related issue,,,,,,,
2024-03-24,18:17:28,"""CNR7611450""",Completed,"""CID1511153""",eBike,Satguru Ram Singh Marg,Vasant Kunj,4.4,37.5,,,,,,,1306.0,39.17,4.2,4.3,UPI
2024-05-24,17:00:32,"""CNR3856800""",Cancelled by Driver,"""CID7453139""",Go Sedan,Vasant Kunj,Karol Bagh,7.8,,,,1.0,Customer related issue,,,,,,,
2024-01-27,18:02:56,"""CNR9869482""",Completed,"""CID9698717""",Premier Sedan,Hauz Rani,Punjabi Bagh,5.7,35.3,,,,,,,1130.0,30.0,3.8,4.8,Cash
2024-10-01,16:12:43,"""CNR7798093""",Completed,"""CID6874484""",eBike,Saket,Bahadurgarh,4.1,24.5,,,,,,,57.0,47.45,3.8,4.6,Cash
2024-07-28,22:47:58,"""CNR2166119""",Cancelled by Driver,"""CID5789099""",Premier Sedan,Paschim Vihar,Sultanpur,11.8,,,,1.0,More than permitted people in there,,,,,,,
2024-11-07,08:49:14,"""CNR2593448""",Completed,"""CID1141826""",Go Mini,Tilak Nagar,New Colony,9.2,31.1,,,,,,,195.0,26.92,4.6,5.0,UPI
2024-09-16,00:16:51,"""CNR1054790""",Cancelled by Driver,"""CID8073507""",Auto,IFFCO Chowk,INA Market,10.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-21,19:25:16,"""CNR5092297""",Completed,"""CID3758122""",Auto,Anand Vihar ISBT,Tilak Nagar,13.2,36.7,,,,,,,158.0,12.62,4.2,4.7,Credit Card
2024-02-05,02:41:29,"""CNR1241000""",Cancelled by Driver,"""CID9507472""",Bike,Saket A Block,Satguru Ram Singh Marg,3.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-01,06:30:25,"""CNR1193657""",Completed,"""CID9664442""",Auto,Vasant Kunj,Pulbangash,4.1,35.4,,,,,,,104.0,34.17,4.3,4.2,Cash
2024-04-05,19:09:26,"""CNR2499502""",Completed,"""CID9882323""",Go Sedan,Old Gurgaon,Bahadurgarh,10.3,15.5,,,,,,,278.0,30.74,4.2,4.6,Uber Wallet
2024-11-04,20:03:14,"""CNR1699854""",Cancelled by Customer,"""CID2601262""",eBike,Shahdara,Shivaji Park,5.1,,1.0,Change of plans,,,,,,,,,
2024-08-29,13:50:06,"""CNR8093034""",Completed,"""CID6847136""",Go Mini,Anand Vihar ISBT,Dwarka Sector 21,10.3,30.8,,,,,,,51.0,47.03,4.2,4.5,Credit Card
2024-06-17,16:57:36,"""CNR8871130""",Completed,"""CID6095512""",Auto,Badshahpur,Rohini West,6.0,16.7,,,,,,,1959.0,14.9,4.2,4.5,UPI
2024-05-11,14:27:40,"""CNR9631182""",Completed,"""CID9165130""",Auto,Bhikaji Cama Place,Tagore Garden,7.1,38.8,,,,,,,1144.0,17.76,4.3,4.3,Cash
2024-11-19,00:00:32,"""CNR1387262""",Completed,"""CID6353897""",Go Sedan,Ashok Park Main,Anand Vihar,6.8,37.8,,,,,,,316.0,25.81,4.1,4.6,UPI
2024-10-13,10:41:52,"""CNR3618380""",Completed,"""CID3207796""",Go Sedan,Rajouri Garden,New Colony,12.1,38.4,,,,,,,626.0,35.18,4.4,4.1,Debit Card
2024-02-06,23:51:02,"""CNR9181573""",Completed,"""CID3190427""",Auto,Badarpur,Hero Honda Chowk,6.0,25.6,,,,,,,59.0,12.75,4.2,4.6,Cash
2024-09-26,07:04:01,"""CNR1644931""",Incomplete,"""CID1302642""",Auto,Dwarka Sector 21,Karkarduma,7.3,27.6,,,,,1.0,Other Issue,429.0,2.18,,,Uber Wallet
2024-08-17,17:15:00,"""CNR8335594""",Cancelled by Driver,"""CID4672261""",Go Sedan,Karol Bagh,New Delhi Railway Station,4.7,,,,1.0,More than permitted people in there,,,,,,,
2024-05-22,19:31:24,"""CNR4509488""",Cancelled by Driver,"""CID3456995""",Auto,Rohini East,Kadarpur,10.8,,,,1.0,More than permitted people in there,,,,,,,
2024-02-23,16:31:56,"""CNR1137985""",Completed,"""CID7691917""",Go Sedan,Rohini East,Badarpur,5.8,25.1,,,,,,,137.0,36.57,3.2,4.2,UPI
2024-04-11,20:02:27,"""CNR4272596""",Cancelled by Customer,"""CID6360358""",eBike,Cyber Hub,Vatika Chowk,6.3,,1.0,Wrong Address,,,,,,,,,
2024-01-18,15:15:57,"""CNR4254893""",Completed,"""CID9612777""",Premier Sedan,Noida Film City,Rajouri Garden,11.6,26.6,,,,,,,470.0,29.14,4.6,4.9,UPI
2024-06-08,10:33:40,"""CNR2993495""",Completed,"""CID2408349""",Go Mini,Tis Hazari,Madipur,6.7,38.3,,,,,,,706.0,43.92,4.1,4.6,UPI
2024-11-23,17:47:55,"""CNR2178772""",Cancelled by Driver,"""CID8541280""",Bike,Anand Vihar,Pitampura,11.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-10,16:40:13,"""CNR5383148""",Completed,"""CID5252516""",Auto,Raj Nagar Extension,Rajouri Garden,9.5,35.6,,,,,,,471.0,30.2,4.6,4.4,Cash
2024-11-20,11:22:18,"""CNR9124269""",Completed,"""CID9749669""",Auto,Aya Nagar,Manesar,8.8,17.7,,,,,,,203.0,30.86,4.9,4.4,Cash
2024-08-25,17:37:30,"""CNR3111709""",Completed,"""CID6528819""",Auto,Narsinghpur,Gurgaon Railway Station,7.7,16.5,,,,,,,344.0,38.36,4.4,4.1,UPI
2024-05-15,22:53:00,"""CNR3091631""",Completed,"""CID5486854""",Premier Sedan,Keshav Puram,Aya Nagar,13.6,24.0,,,,,,,612.0,47.04,3.2,4.6,Cash
2024-02-12,19:11:07,"""CNR9991524""",No Driver Found,"""CID3490575""",Go Sedan,Mehrauli,Vatika Chowk,,,,,,,,,,,,,
2024-09-02,20:07:48,"""CNR1714811""",Completed,"""CID2023055""",Bike,Palam Vihar,Udyog Vihar,8.4,24.3,,,,,,,779.0,5.39,3.7,4.9,Debit Card
2024-01-30,08:03:43,"""CNR7364459""",Completed,"""CID9843839""",Go Sedan,Old Gurgaon,IGI Airport,2.6,18.2,,,,,,,379.0,49.86,4.4,3.9,UPI
2024-09-02,14:21:55,"""CNR3776818""",Completed,"""CID1227942""",Go Mini,Kirti Nagar,Mayur Vihar,5.9,27.7,,,,,,,486.0,23.7,4.2,3.8,UPI
2024-03-23,03:34:40,"""CNR3346492""",Incomplete,"""CID4445196""",Auto,IFFCO Chowk,Vaishali,9.0,27.4,,,,,1.0,Customer Demand,253.0,1.28,,,Credit Card
2024-10-30,06:21:49,"""CNR1821869""",Incomplete,"""CID9667770""",Bike,New Delhi Railway Station,Kherki Daula Toll,3.0,26.4,,,,,1.0,Vehicle Breakdown,441.0,10.29,,,Uber Wallet
2024-03-26,14:06:37,"""CNR3954410""",Completed,"""CID9136234""",Go Sedan,Noida Film City,Lajpat Nagar,6.2,29.3,,,,,,,429.0,45.75,3.6,3.8,Debit Card
2024-09-27,08:03:32,"""CNR5816361""",Completed,"""CID9398568""",Bike,Paharganj,IMT Manesar,4.4,28.6,,,,,,,314.0,16.56,3.2,4.2,UPI
2024-08-06,21:02:18,"""CNR7280685""",Completed,"""CID9953115""",Bike,Vatika Chowk,Vasant Kunj,13.1,22.1,,,,,,,128.0,24.87,4.1,4.1,Credit Card
2024-07-02,10:41:01,"""CNR5333881""",Completed,"""CID8415697""",Go Mini,Sadar Bazar Gurgaon,Kashmere Gate,2.1,17.1,,,,,,,123.0,19.12,4.7,4.6,Uber Wallet
2024-03-26,17:32:37,"""CNR6871396""",Completed,"""CID4018059""",eBike,INA Market,Udyog Vihar,14.7,38.1,,,,,,,303.0,20.51,3.7,4.4,Debit Card
2024-05-26,11:09:09,"""CNR6839532""",Incomplete,"""CID1101192""",Go Mini,Ambience Mall,Sushant Lok,5.3,17.7,,,,,1.0,Customer Demand,1214.0,9.14,,,UPI
2024-02-07,16:32:06,"""CNR8628982""",Cancelled by Driver,"""CID2069972""",Go Mini,Qutub Minar,Sultanpur,8.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-23,13:58:28,"""CNR2572416""",Completed,"""CID2671545""",Go Mini,Vidhan Sabha,Sultanpur,6.5,23.9,,,,,,,872.0,18.34,3.8,4.9,UPI
2024-04-03,20:11:13,"""CNR6915281""",Cancelled by Driver,"""CID8337932""",Go Mini,Basai Dhankot,DLF City Court,6.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-23,02:07:55,"""CNR7242426""",Incomplete,"""CID6171884""",Premier Sedan,Civil Lines Gurgaon,Central Secretariat,4.0,25.0,,,,,1.0,Vehicle Breakdown,606.0,15.39,,,UPI
2024-06-30,19:49:03,"""CNR5449978""",Completed,"""CID2988736""",Auto,Botanical Garden,Rajouri Garden,8.1,22.4,,,,,,,91.0,34.61,4.2,4.9,Credit Card
2024-01-21,18:55:19,"""CNR5775049""",Completed,"""CID4791028""",Go Mini,Ghitorni,Udyog Vihar Phase 4,3.7,28.4,,,,,,,425.0,23.33,3.7,3.9,UPI
2024-02-19,12:47:13,"""CNR4423602""",Completed,"""CID8991928""",Go Sedan,Shahdara,New Colony,11.3,36.3,,,,,,,108.0,11.59,3.4,4.9,Uber Wallet
2024-03-29,20:48:28,"""CNR9084182""",Completed,"""CID1149758""",Auto,Pragati Maidan,Vasant Kunj,5.8,22.2,,,,,,,704.0,38.66,4.6,4.9,Uber Wallet
2024-11-21,10:02:56,"""CNR8837526""",Incomplete,"""CID1683622""",Go Mini,Sikanderpur,Aya Nagar,7.7,24.8,,,,,1.0,Customer Demand,310.0,2.89,,,Debit Card
2024-12-10,19:24:59,"""CNR4971830""",Cancelled by Driver,"""CID8641942""",eBike,Tis Hazari,Anand Vihar,7.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-17,08:04:47,"""CNR7094832""",Completed,"""CID1314773""",eBike,Hero Honda Chowk,Malviya Nagar,9.9,31.5,,,,,,,130.0,31.55,4.6,4.3,UPI
2024-03-28,23:24:13,"""CNR7562986""",Cancelled by Driver,"""CID9205840""",Auto,Munirka,Jasola,11.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-16,17:46:17,"""CNR6293996""",Cancelled by Driver,"""CID5545211""",Go Sedan,Lal Quila,Bahadurgarh,10.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-31,18:13:38,"""CNR7650241""",Cancelled by Driver,"""CID4335357""",Premier Sedan,Peeragarhi,Vinobapuri,5.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-24,22:28:10,"""CNR3950746""",No Driver Found,"""CID4130636""",Auto,Khandsa,Tagore Garden,,,,,,,,,,,,,
2024-08-16,20:12:10,"""CNR8506729""",Completed,"""CID1886623""",Go Mini,Anand Vihar ISBT,Palam Vihar,6.2,44.5,,,,,,,200.0,47.64,3.7,4.6,Credit Card
2024-08-20,07:29:14,"""CNR1438784""",Cancelled by Driver,"""CID6403142""",Go Mini,Chandni Chowk,Civil Lines Gurgaon,3.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-25,11:32:44,"""CNR5310120""",No Driver Found,"""CID8350118""",Premier Sedan,Jhilmil,Ramesh Nagar,,,,,,,,,,,,,
2024-09-08,21:59:01,"""CNR7578821""",Completed,"""CID9119085""",Go Mini,Akshardham,Khan Market,13.0,18.3,,,,,,,303.0,46.65,3.7,4.7,Debit Card
2024-08-31,16:11:10,"""CNR2733471""",Completed,"""CID1760306""",Go Sedan,Rohini West,Badarpur,10.2,44.5,,,,,,,285.0,49.35,4.1,4.9,Cash
2024-05-08,19:47:37,"""CNR7257811""",Completed,"""CID9498700""",Go Mini,South Extension,Vaishali,14.3,30.0,,,,,,,82.0,36.96,4.0,4.9,Uber Wallet
2024-12-03,10:43:36,"""CNR6759731""",Completed,"""CID5020927""",Auto,Ramesh Nagar,Subhash Nagar,8.0,39.2,,,,,,,974.0,7.05,4.6,4.9,UPI
2024-10-14,16:13:14,"""CNR1029967""",Completed,"""CID2831599""",Go Sedan,Inderlok,Mundka,12.6,30.2,,,,,,,359.0,13.45,4.1,5.0,Cash
2024-06-28,07:33:25,"""CNR8154137""",Completed,"""CID8612673""",Go Sedan,Inderlok,Yamuna Bank,7.8,29.6,,,,,,,1831.0,39.09,4.2,4.4,Cash
2024-02-07,10:33:54,"""CNR4443737""",Completed,"""CID4689969""",Auto,Rithala,Sultanpur,11.0,43.5,,,,,,,378.0,44.91,4.1,4.3,Cash
2024-04-24,15:10:13,"""CNR1708129""",Completed,"""CID2200344""",Go Mini,Badshahpur,Noida Extension,7.1,16.7,,,,,,,267.0,29.61,4.7,4.5,UPI
2024-08-13,00:39:50,"""CNR8309349""",No Driver Found,"""CID3090573""",eBike,Raj Nagar Extension,AIIMS,,,,,,,,,,,,,
2024-11-27,15:51:27,"""CNR4986975""",Cancelled by Driver,"""CID2191968""",Go Mini,Chanakyapuri,IGNOU Road,5.2,,,,1.0,More than permitted people in there,,,,,,,
2024-10-20,06:30:46,"""CNR4153038""",Cancelled by Driver,"""CID7333556""",Premier Sedan,Noida Sector 62,Laxmi Nagar,4.9,,,,1.0,Customer related issue,,,,,,,
2024-02-19,20:47:50,"""CNR9639996""",No Driver Found,"""CID6982596""",Go Mini,Indirapuram,Laxmi Nagar,,,,,,,,,,,,,
2024-07-22,19:26:49,"""CNR6002329""",No Driver Found,"""CID9956135""",Auto,Greater Noida,Tagore Garden,,,,,,,,,,,,,
2024-03-11,21:21:14,"""CNR9199912""",Completed,"""CID2591671""",Premier Sedan,Rajiv Chowk,Rohini East,14.5,23.5,,,,,,,246.0,4.61,3.4,4.5,UPI
2024-01-19,18:08:11,"""CNR2762331""",Completed,"""CID5018339""",Bike,Rohini West,Maidan Garhi,4.0,29.2,,,,,,,104.0,38.95,4.4,4.9,UPI
2024-03-10,22:59:59,"""CNR7876810""",Completed,"""CID5924785""",Auto,Tagore Garden,Ashok Park Main,3.8,30.6,,,,,,,1074.0,44.58,4.5,4.6,UPI
2024-04-06,13:44:39,"""CNR8156450""",Completed,"""CID9682099""",Auto,Delhi Gate,Nehru Place,10.0,20.6,,,,,,,639.0,21.91,4.3,4.3,UPI
2024-02-21,07:57:42,"""CNR6978546""",Completed,"""CID8880447""",Auto,Noida Film City,Kalkaji,4.7,19.2,,,,,,,901.0,25.65,3.9,4.3,Uber Wallet
2024-12-25,15:27:33,"""CNR5460091""",Cancelled by Driver,"""CID4759151""",Auto,New Colony,Akshardham,3.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-10,10:14:03,"""CNR1836268""",Completed,"""CID1661281""",Bike,Sadar Bazar Gurgaon,Rajiv Nagar,11.2,23.9,,,,,,,201.0,16.65,4.6,3.4,Uber Wallet
2024-01-18,16:25:46,"""CNR3521325""",Completed,"""CID4136749""",Go Sedan,Kherki Daula Toll,Nehru Place,8.0,35.7,,,,,,,271.0,20.4,3.9,4.3,Uber Wallet
2024-07-30,17:45:11,"""CNR2372454""",Completed,"""CID1886797""",Go Mini,Tughlakabad,Subhash Chowk,13.3,35.7,,,,,,,246.0,21.68,3.2,4.3,Uber Wallet
2024-02-18,08:44:54,"""CNR1408455""",Completed,"""CID7695144""",Auto,Raj Nagar Extension,Inderlok,13.9,34.1,,,,,,,201.0,12.48,4.1,4.8,Cash
2024-04-17,14:07:23,"""CNR9815821""",Completed,"""CID1581049""",Auto,Barakhamba Road,Jor Bagh,12.6,35.9,,,,,,,412.0,42.05,4.5,4.2,Debit Card
2024-03-08,15:35:53,"""CNR4853974""",Completed,"""CID5993091""",Go Mini,Vinobapuri,Sultanpur,11.1,41.8,,,,,,,519.0,17.6,4.5,4.5,Credit Card
2024-02-19,22:25:59,"""CNR1993612""",Completed,"""CID3374507""",Bike,Tagore Garden,Vatika Chowk,6.6,29.2,,,,,,,149.0,8.55,3.7,4.4,UPI
2024-04-04,23:40:15,"""CNR3143633""",Completed,"""CID7689334""",Go Mini,Gwal Pahari,Lok Kalyan Marg,8.3,35.6,,,,,,,460.0,5.12,4.3,4.7,Cash
2024-02-17,20:27:42,"""CNR7465917""",Completed,"""CID8457325""",Go Sedan,Pulbangash,Delhi Gate,11.9,19.3,,,,,,,622.0,17.17,4.3,4.5,Credit Card
2024-06-09,09:38:11,"""CNR6925769""",Incomplete,"""CID1362106""",Go Sedan,Tughlakabad,Botanical Garden,7.2,25.5,,,,,1.0,Other Issue,1132.0,16.56,,,Cash
